id,title,description,date,time,location,type,image_url,registration_url,tags,status,created_at,updated_at
26578fe0-9a2c-40a2-b47c-af4f124ab719,WEBINAR Building pathways to green & digital jobs for migrants,"This session is powered by the EMERALD project and is held in English  ​​

Belgium’s green and digital sectors are growing fast, but many businesses still struggle to find the right talent. In 2023, 75% of European employers reported difficulties filling skilled positions, and Belgium has the second highest job vacancy rate in the EU.

At the same time, 23% of highly-educated migrants in Belgium are working in jobs that don’t match their qualifications.

    Can migrants in Belgium bring valuable skills and untapped potential?
    How can we build effective, inclusive training pathways to help migrants access these opportunities and address labour market needs?

Join us on 26 August at 14:00 for an interactive online session to explore concrete ways of designing tailored training programmes, bringing together employers, training providers and key players in the field.

We’ll discuss challenges, opportunities, and how to collaborate for real impact.

Your experience and perspective can directly shape how these pathways are built.

The session is powered by the EMERALD project of which Beci is a partner.

Who should attend?

    Employers and HR professionals seeking workers with green and digital skills
    Training providers interested in inclusive, responsive programme design
    Organisations working with migrant communities
    Public employment services and policy actors
    Researchers and labour market specialists

Why should you not miss this session?

    Help shape a new collaborative Re-skilling Lab for Belgium​
    Contribute to real solutions for labour shortages in green and digital sectors​
    Share your insights to ensure training reflects actual needs and barriers
    Connect with others working on upskilling, inclusion, and future-proof jobs
    Get early access to the EMERALD project’s findings and pilot activities

Programme

14:00 – 14:05 | Welcome and Introduction. Ekaterina CLIFFORD, Community manager, Beci

14:05 – 14:15 | The Talent Mismatch in Brussels: Employer Perspective. Thierry GEERTS, CEO, Beci

14:15 – 14:25 | Labour Market and Migrant Needs in Belgium - initial research findings. Ridvan YILDIZ, Research Project Manager, Synlar 

14:25 – 14:30 | Intersectional Challenges: Migrant integration in the Labour Market. Jean-Michel NZIGIYE, Project Coordinator, Le Monde des Possibles​

14:30 – 14:35 | Why multi-stakeholder approach is key. Best practices. Didier VAN DER MEEREN, Director, Le Monde des Possibles

14:35 – 14:45 | EMERALD: Empowering migrants for green and digital jobs. Ekaterina CLIFFORD, Community manager, Beci

14:45 – 15:15 | Shaping the Re-skilling Lab Framework Facilitated brainstorming session. Ridvan YILDIZ, Research Project Manager, Synlar

What is EMERALD?

EMERALD is an EU-funded Erasmus+ project that addresses the growing demand for green and digital skills. 

EMERALD aims to create inclusive training pathways to upskill and reskill migrants through re-skilling labs, based on the public-private partnership models.

The project brings together 14 organisations from six countries: Belgium, Bulgaria, Croatia, France, Italy, and Spain. In Belgium, the partners are Synlar, Le Monde des Possibles and Beci – Chambre de Commerce de Bruxelles.

Learn more about the project here

By joining the online session on 26 August you can help ensure future training models reflect labour market realities and better connect migrant talent with green and digital jobs.

Practical Information

Date: Tuesday, 26 August
Time: 14:00 - 16:00 
Platform: Zoom. You will receive the link in the confirmation email. Please check your spam folder
Language: English",2025-08-26,14:00:00,ONLINE on zoom ,Other,https://www.beci.be/web/image/558686-4ef2ee35/Wordpress%201200X628%20%281%29.png?access_token=0c667146-698a-4f89-bd53-5c9871a44252,https://www.beci.be/en/event/building-pathways-to-green-digital-jobs-for-migrants-1932/register,"[""Jobs"",""HR""]",PUBLISHED,2025-08-12 19:15:24.508388+00,2025-08-12 19:36:11.325511+00
27f3f31a-ad33-4eba-852b-cc35720c8cf6,Navigating Transformation: from Telecoms to Tech Comms?,"By Orange & MEP Kobosko, with Confrontations Europe

This high level roundtable discussion aims at discussing the transformation of the Telecoms sector in Europe and its regulatory framework.
This event will take place in the MEP salons of the European Parliament (0th Floor, Altiero Spinelli Building).",2025-09-04,17:30:00,Parlement Européen 60 Rue Wiertz 1047 Bruxelles,Conference,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1074032373%2F678407077673%2F1%2Foriginal.20250715-161507?crop=focalpoint&fit=crop&w=940&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.49226652509&fp-y=0.434241239199&s=2dbdac74d3b5de8f8f600fce73bca525,https://www.eventbrite.be/e/navigating-transformation-from-telecoms-to-tech-comms-tickets-1441959302089?aff=ebdssbpointsofinterest&keep_tld=1,"[""policy"",""communication"",""digital"",""telco""]",PUBLISHED,2025-08-12 23:22:02.799822+00,2025-08-12 23:23:10.407878+00
33665669-1e01-42c2-a968-5b1346286a2d,AI Coding Session #4,"Details

You asked, we listened...
> AI Coding Sessions @ Commons Hub Brussels are here!
Bring your idea or a project you're already working on. Our focus: using AI to tackle real-world challenges — societal, environmental, business-related, or anything else that matters — with a pragmatic, no-hype approach to implementation.

​> Who is it for?
Anyone with experience or curiosity in building AI-driven solutions. We also welcome domain experts — lawyers, researchers, entrepreneurs, etc. — looking to solve problems they encountered in their field through AI.
Whether you're mid-way through a project or starting from scratch, this is the place to explore, test, and build.

​> Format

17:00 – Kickoff
Brief intro: share what you're working on (or thinking about). We prioritise problem-solving and real-world applications. The core question: what problem do you want to solve?
17:15 – We build
Work solo or team up with others. Sessions are flexible and evolve organically around participant needs. Food and informal discussions typically follow.
The Commons Hub Brussels remains open as long as at least one member is present.
20:00 – Wrap-up
If time allows, we regroup to briefly present what we've explored or built. Everyone is invited to share the concrete steps taken toward their solution — and what comes next.

​> What to bring
A laptop, your sharpest ideas, and a willingness to learn, build, and share.

-----
Event created in collaboration with:

    AI Community Belgium; and
    Technical AI Founders Europe — a community of engineers and domain experts focused on developing technical solution for real world problems.",2025-08-18,17:00:00,"CommonsHub Rue de la Madeleine 51, 1000 Bruxelles",Meetup,https://secure.meetupstatic.com/photos/event/4/0/d/7/highres_529396599.webp?w=384,https://www.meetup.com/data-science-community-meetup/events/309285325/?recId=281c775b-3d43-4aa5-b592-1949a522caa9&recSource=ml-popular-events-nearby-offline&searchId=b394e8b9-d6f3-4022-b2a5-32256662e29b&eventOrigin=find_page%24all,"[""AI"",""coworking"",""learn""]",PUBLISHED,2025-08-12 22:31:59.62121+00,2025-08-12 22:33:54.803757+00
3b326a4e-ae74-4ac9-a670-7f9d536133ca,Meet & Build 2025,"Belgium’s indie-game industry summit (23-25 Oct 2025) at Quai10 brings studios, publishers and investors together for three days of international meetings, business matchmaking and talks.  
",2025-10-23,09:00:00,"Quai Arthur Rimbaud 10, Charleroi ",Conference,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-8_-E-gl7amWGoYkBJByOdWYZS1YAydbROg&s,https://meetandbuild.eu/,[],PUBLISHED,2025-08-01 10:31:36.646341+00,2025-08-01 10:31:36.646341+00
3dd9d5cb-ab89-4e70-9087-82c8949e53b6,OPEN DAY E6K [ft. A6K] 2025,"Une journée dédiée à la découverte des métiers #tech avec +20 partenaires et recruteurs pour explorer ton avenir. Inscris-toi !
Ton avenir se construit, ici. Il y a forcément un métier #tech pour toi !

What’s up @E6K ? 🤙🏻

E6K, ton [futur] campus #tech préféré t’invite à l’événement incontournable de la rentrée, pour découvrir des technologies exceptionnelles liées à nos formations.

Que tu sois étudiant·e, élève, demandeur·euse d’emploi, professionnel·le, seul·e, en famille, ou avec ton école, cet événement est fait pour toi !

OPEN DAY, c’est quoi ?

Une journée découverte, lors de laquelle nos portes sont ouvertes pour te plonger au cœur des Sciences, des Technologies, de l’Ingénierie, des Arts & et des Maths. On te propose des activités où tu peux directement explorer ces domaines pour propulser ta carrière et mettre toutes les chances de ton côté pour décrocher un emploi.

Comment ?

En participant à des démonstrations, des ateliers, des stands, des activités ludiques et didactiques, des keynotes, ou encore du gaming, sur le campus le plus inspirant de la région.

What’s on the agenda ?

En bref, voici ce à quoi tu peux t’attendre ⬇️

✅ Des sessions et des ateliers ludiques animés par nos formateurs et nos coachs sur la cybersécurité, la robotique, l'intelligence artificielle, le codage, la réalité virtuelle, et bien plus encore !

✅ Des échanges avec des spécialistes qui te guideront sur les différents parcours possibles.

✅ Des recruteurs et des professionnels du métier pour discuter et explorer de nouvelles opportunités de carrière et pourquoi pas décrocher un emploi.

✅ Des rencontres avec nos étudiants et nos stagiaires à qui tu pourras poser toutes tes questions.

✅ Des visites pour découvrir en avant-première le futur bâtiment en construction qui deviendra le plus grand centre technologique du pays !

Une fois que tu y seras, c'est certain, tu adopteras ton nouveau campus !

📅 Le programme

Tout au long de l’après-midi, participe à des ateliers pratiques ! Ton avenir se construit, ici. Il y a forcément un métier #tech pour toi !

Plonge dans une enquête Cluedo avec Power BI

Explore l'univers du Cluedo tout en découvrant les fonctionnalités interactives de Power BI. Laisse-toi guider par des tableaux de données interactifs munis de filtres, te conduisant pas à pas à travers cette enquête palpitante.

[12h30 – 18h30] Technofutur TIC

Dessine avec l'IA : atelier Pictionary

Plonge dans un univers ludique où l'IA tente de deviner ce que tu dessines. C'est un mélange passionnant d'art et de technologie, où chaque coup de crayon est un défi pour l'IA.

[12h30 – 18h30] Technofutur TIC

Le jeu au service des mathématiques et du numérique

Participe à une exploration ludique des mathématiques et du numérique, adaptée aux jeunes de 10 à 14 ans. Résous des énigmes et découvre comment ces disciplines façonnent notre quotidien.

[12h30 – 18h30] Kaleidi by Technofutur TIC

Métiers de l’usinage - Simulation interactive

Découvre les métiers de l’usinage grâce à un simulateur qui te plonge dans l’univers de la fabrication mécanique. Manipule virtuellement les outils et machines pour comprendre les gestes techniques et la précision nécessaire à cette profession.

[14h00 – 18h30] TechnoCampus ASBL

Métiers de la soudure - Réalité virtuelle et augmentée

Vis une expérience immersive avec un simulateur de soudure en réalité virtuelle et augmentée. Apprends les bases des techniques de soudage tout en explorant un environnement sécurisé et interactif qui te met dans la peau d’un soudeur professionnel.

[14h00 – 18h30] TechnoCampus ASBL

Métiers de la maintenance -Interaction avec un cobot industriel

Découvre les métiers de la maintenance industrielle à travers la démonstration d’un cobot (robot collaboratif). Vois comment ces robots travaillent aux côtés des techniciens pour optimiser les opérations et assurer le bon fonctionnement des machines.

[14h00 – 18h30] TechnoCampus ASBL

Idées reçues : explore les STEAM autrement !

Participe à une pêche aux canards pas comme les autres et plonge dans l’univers ludique et captivant des STEAM ! Une première exploration interactive pour éveiller la curiosité autour de thématiques essentielles.

[12h30 – 18h30] Worldskills

500 satellites par an, ça donne quoi ?

Découvre une maquette de leur satellite, viens explorer la réalisation de nos leurs infrastructures aérospatiales depuis Charleroi, et viens discuter avec leurs ingénieurs des différents métiers qu’ils proposent !

[12h30 – 18h30] AerospaceLab

Jenga-quiz du marché de l'emploi

Empile tes connaissances et teste ton savoir sur le marché de l’emploi dans une ambiance ludique !

[12h30 – 18h30] DUO for a JOB

Fabrication numérique : imagine l'impossible !

Viens découvrir des machines comme la graveuse laser, l’imprimante 3D ou encore la découpeuse vinyle en pleine action, échange avec l’équipe du FabLab et plonge dans l’univers des makers !

[12h30 – 18h30] FAB-C

La FABrique à idées

En 5 minutes, invente un prototype original à partir d’un objet, d’un concept et d’une contrainte surprise ! Créativité, rapidité et fun garantis avec des boîtes à idées express !

[12h30 – 18h30] FAB-C

Trouve ta voie grâce à la roue d’orientation

La roue de l’orientation t’invite à réfléchir à ton parcours. Elle te permet de mieux te connaître, de découvrir des métiers, de t’informer sur les études possibles et d’imaginer un projet qui te ressemble. Un bon moyen d’y voir plus clair et d’avancer à ton rythme.

[14h00 – 18h30] SIEP de Charleroi

Découvre les bases de la création de page web

En une heure, découvre les secrets de la création web, initie-toi aux outils essentiels et crée ta page web. Peu importe tes compétences numériques, tu es le·la bienvenu·e !

[14h00 – 15h00] BeCode

Job Fair

À la rencontre des entreprises à la recherche de futurs talents, échange des CV et explore des offres d'emploi dans des secteurs innovants. Découvre des métiers stimulants qui transforment la société de demain.

[15h00 – 20h00] FABI - Fédération des Associations Belges d'Ingénieurs

🎤 Les talks à ne pas manquer :

Les conférences et présentations animées par des experts du secteur sont une opportunité unique d’en apprendre plus sur les métiers de demain et les tendances technologiques :

    14h00 : Pourquoi se former aux métiers de la Tech – Nathalie Etienne, E6K ; Noémi Nihoul, IFAPME Charleroi ; Joyce Proot, Technofuturtic.
    15h00 : Cybersécurité – Conférence par Thales Group.
    15h30 : Les métiers de l’Intelligence Artificielle – Pr Stéphane Faulkner, UNAMUR.
    16h00 : Le mondial des métiers – WorldSkills Belgium : Rencontre avec Logan Hendryckx, champion de l’Industrie 4.0 formé à TechnoBel.
    16h30 : Les talents de la RTBF : Focus sur trois parcours inspirants.
    17h00 : Découverte des métiers du gaming – Sophie Schiaratura, Maracas Studio.
    18h00 : Conseil IKOS : Optimisation des performances des lignes exploitées par la signalisation européenne de cabine ETCS N2 - Radoine Charh, IKOS GROUP.

What else ?

Pssst note bien cette date dans ton agenda, ça se passe le 17 septembre dès 12h30 à deux pas de la Gare de Charleroi et donc des transports en commun !

*Cet événement E6K est co-organisé avec tous les opérateurs et partenaires du campus, tels que Amplo, BeCode, DUO for a JOB, Fab-C (ULB), FABI - Fédération des Associations Belges d’Ingénieurs, Le Forem, Forem Business, FUNOC, IFAPME de Charleroi, Kaleidi, SIEP, SPARKOH!, TechnoCampus, TechnoCité, Technofutur TIC, UCLouvain - EPL, WorldSkills Belgium et également avec les entreprises présentes chez A6K comme Aerospacelab, Alstom, Belgium Defense, I-care Group, Proximus, Sirris, XRIntelligence, (et d'autres à venir) ce qui te permet de rencontrer des professionnels du métier et potentiels recruteurs.

*Avec le soutien de Next Generation EU & Wallonie Relance
E6K, c’est quoi ?

Plus qu’un simple centre de formation, E6K t’accompagne pour trouver un parcours professionnel qui te ressemble. Plus d’info ici.

Ici, on forme les [futur·e·s] pros de la tech ✌️",2025-09-17,12:30:00,"E6K - Square des Martyrs 1, 6000 Charleroi",Conference,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1075674433%2F505459689469%2F1%2Foriginal.20250717-144149?crop=focalpoint&fit=crop&w=940&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.01&fp-y=0.01&s=95de08f581af88c702876a080d226c8d,https://www.eventbrite.fr/e/billets-open-day-e6k-ft-a6k-2025-1419232395299,"[""FR"",""jobs"",""HR"",""school""]",PUBLISHED,2025-08-12 21:09:30.060753+00,2025-08-12 21:09:30.060753+00
4277b410-0a15-4ac4-b0cc-5e7335ae165e,The Beacon Community Connect | Hybrid,"Join us for this event where you get the opportunity to meet the entire Beacon community at The Beacon Community Connect! This hybrid event is designed to create and strengthen connections, collaboration, and friendship among our Beacon community. Whether you're joining us online or in person, we're looking forward to seeing all of our community get in touch with each other!",2025-08-28,14:00:00,"Sint-Pietersvliet 7, Antwerp",Meetup,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1034730813%2F279933719635%2F1%2Foriginal.20250520-092202?auto=format%2Ccompress&q=75&sharp=10&s=287462028528afb22aa6aab65fc85c64,https://www.thebeacon.eu/innovation/events/1372250491159/,[],PUBLISHED,2025-08-01 15:24:53.374072+00,2025-08-01 15:24:53.374072+00
46e3b519-daf3-4354-9763-9e55d9f62e47,5 days training : Tech Time to Skill - AI Summer Buddy Brussels 25-29,"

This summer, BeCode offers 4 free Summer Buddy Schools dedicated to employees, made possible thanks to the support of the European Commission and Tech Time 2 Skill. Over 5 intensive (hybrid) days, these practical trainings in Artificial Intelligence and Cybersecurity help participants gain key fundamentals, explore no-code/low-code tools, and prototype innovative solutions tailored to your needs.

Dates and locations:

    Cybersecurity, Charleroi: July 18-25 📍A6K ( Square des Martyrs) in 🇫🇷

    Cybersecurity, Brussels: August 4-8 📍BeCentral (Cantersteen 12) in 🇬🇧

    AI, Ghent: August 18-22 📍CEVI (Bisdomplein 3) in 🇬🇧

    AI, Brussels: August 25-29 📍BeCentral (Cantersteen 12) in 🇬🇧

Thanks to the European Commission and Tech Time 2 Skill for making this initiative possible. Boost your skills this summer and prepare your company’s digital future!

Discover details agenda in below
",2025-08-25,09:00:00,"Cantersteen 12, 1000 Brussels - 📍BeCentral ",Workshop,https://becode.org/wp-content/uploads/2025/07/info-session-uk-768x384.png,https://becode.org/about-us/tech-time-2-skill/,"[""Training"",""AI""]",PUBLISHED,2025-08-21 16:46:09.314588+00,2025-08-21 16:52:13.712749+00
484f27bd-b831-496e-9035-5f15d7adaeb1,BSS Beci Summer Summit,"Brussels, Capital of Entrepreneurship


This late summer, Beci invites you to reconnect with Brussels' changemakers at the brand-new Beci Summer Summit, co-organised with AG.

A fresh, open-air format for a high-level event that brings together the region’s decision-makers for a unique moment of connection and insight — the perfect occasion to kick off the new season in Brussels.

Think sharp ideas, forward-looking perspectives, real conversations and fresh air!

Blending the depth of an urban forum with the spirit of a networking event, the Beci Summer Summit celebrates Brussels as a city that not only welcomes but also empowers those who build, imagine, and transform.

Brussels wears many crowns — capital of Belgium, capital of Europe, and capital of entrepreneurship. With its strategic location, diverse talent pool, and growing startup ecosystem, the Region is a beacon for opportunity and creativity.

Among our distinguished guests:

💬 Éléonore Simonet and Bernard Quintin, federal ministers of the Brussels Region, who will join the plenary session to exchange ideas with the community.

Expect an inspiring evening with entrepreneurs, political figures, creatives, and key players from Brussels’ diverse ecosystem — all those shaping the future of the Region.

Program

    17:30 — Welcome
    18:00 – 19:00 — Plenary session: Brussels, Capital of Entrepreneurship with Ministers Éléonore Simonet & Bernard Quintin
    19:00 – 21:00 — Walking dinner & networking

Practical info

🎟 Tickets:

    €75 for Beci members
    €150 for non-members

📌 Places are limited — register now to secure your spot.

And if, by some late-summer miracle, a Brussels government forms before the event…
The program will evolve accordingly and become: Brussels, Meet the Government — same energy, same format, with a sharper focus on political priorities, and a few new ministers joining the conversation. (Yes, the drinks stay cold.)

Join us to kick off the season, connect with key voices, and help set the agenda for what comes next.",2025-08-27,17:30:00,Rue du Pont Neuf 17 1000 Bruxelles Belgium (AG Insurance),Networking,https://www.beci.be/web/image/542769-e12c9b01/Ev%C3%A8nement%20%27BSS%20-%20Beci%20Summer%20Summit%27%20cover%20image.webp,https://www.beci.be/en/event/bss-beci-summer-summit-1898/register,"[""Politics"",""Entrepreneurship"",""Tie-Party""]",PUBLISHED,2025-08-12 19:19:53.714578+00,2025-08-12 19:19:53.714578+00
4a6d43be-d038-439f-983c-e4f011ebfc7b,AI Coding Session #3 — AI Founders Europe + AI Community Belgium,"​You asked, we listened...
> AI Coding Sessions @ Commons Hub Brussels are here!
Bring your idea or a project you're already working on. Our focus: using AI to tackle real-world challenges — societal, environmental, business-related, or anything else that matters — with a pragmatic, no-hype approach to implementation.",2025-08-04,17:00:00,Commons Hub Brussels,Workshop,"https://images.lumacdn.com/cdn-cgi/image/format=auto,fit=cover,dpr=2,background=white,quality=75,width=300,height=300/event-covers/rv/e617ed79-f796-41c1-a3a8-a556f0e0e745.jpg",https://lu.ma/nnd5dm3b?tk=EHZsWw,"[""AI""]",PUBLISHED,2025-08-02 14:19:44.639956+00,2025-08-02 14:20:18.079383+00
55e782d4-d13c-4b45-b90c-e55b6c659b77,Arena Party – 1 Year Wintercircus,"For its first birthday Wintercircus flips the iconic Arena into a turbo-charged night club—jaw-dropping scenography, high-octane energy and a still-secret DJ line-up.  ",2025-09-06,22:00:00,"Miriam Makebaplein 2, Gent",Meetup,https://portal.wintercircus.be/web/image/79209-991dab6e/518246721_624531557345106_4359779642551348317_n.jpg?access_token=e4ecf6b4-c474-4983-8898-7be500473924,https://portal.wintercircus.be/event/arena-party-1-year-wintercircus-378/register,[],PUBLISHED,2025-08-01 10:33:37.06474+00,2025-08-01 10:33:37.06474+00
57c77f08-3cbb-48f0-bd55-7f71a7b3bf60,​​SIGNAL ✦ AI MEETUP,"​​SIGNAL ✦ AI MEETUP

A series of talks by experts in the field of AI and Robotics, covering the latest breakthroughs, real-world applications, and future developments. Join innovators, students, and professionals building Europe's AI ecosystem.
The evening includes expert presentations, live demos, and open discussions, followed by networking with free pizzas and drinks. Connect with founders, engineers, researchers, and fellow AI enthusiasts.

​​🗓️ 21 / 08 / 2025, 19:00
📍 The Beacon, Sint Pietersvliet 7, Antwerp
🍕 FREE PIZZA AND DRINKS!

​​> INNOVATORS, STUDENTS, PROFESSIONALS

​​> NETWORK, FIND A CO-FOUNDER, GET INSPIRED

​> FIND THE SIGNAL

​​> REACH THE NORTH STAR",2025-08-21,19:00:00,"Sint-Pietersvliet 7, 2000 Antwerpen",Meetup,"https://images.lumacdn.com/cdn-cgi/image/format=auto,fit=cover,dpr=2,background=white,quality=75,width=280,height=280/event-covers/6j/a89e61cd-4fd1-4a21-9b2c-0394634b5af6.png",https://lu.ma/6m6bpvzg?tk=FjX5KN,"[""AI""]",PUBLISHED,2025-08-01 07:15:50.109572+00,2025-08-03 12:28:44.927026+00
58cb09f0-82a8-46e5-9097-3edd16f24372,be.inspAIred,"By SESSIBON house of productions

Neem deel aan een van onze aankomende, inspirerende AI-trajecten en ontdek wat technologie vandaag al voor jou en je team kan betekenen.

Tijdens het event op 21 oktober 2025 bieden ervaren AI-trainers en strategen een reeks inspirerende en activerende sessies.

Elke sessie vormt een directe kennismaking met de inhoud van een van de opleidingen die vanaf het najaar van start gaat binnen Skillvalley. Of je nu in HR, marketing, operations of IT werkt: er is voor elk teamlid een relevante invalshoek.

We raden aan om met je volledige team aanwezig te zijn, zodat jullie de opgedane kennis en inzichten gezamenlijk kunnen vertalen naar de praktijk. De sessies zijn laagdrempelig en direct toepasbaar in de werkomgeving.

Na afloop ontvang je per sessie een praktische hand-out met tools, inzichten en bronnen.",2025-10-21,00:01:00,Studio Radium 2c Lage Frontweg 6219 PD Maastricht Netherlands,Other,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1087536613%2F2355976332973%2F1%2Foriginal.20250804-085238?w=940&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4177a0c02efdd091085ffe5cf45af511,https://www.eventbrite.be/e/beinspaired-tickets-1555704266339?aff=ebdssbcategorybrowse&keep_tld=1,[],PUBLISHED,2025-08-12 22:58:46.165683+00,2025-08-12 22:58:46.165683+00
59a7bc50-d73c-4263-9674-c7ad110c23fe,Fuckup Nights Flanders - Vol.III,"Fuckup Nights Flanders - Vol.III

🔥 For the very first time… FuckUp Nights is coming to Antwerp! 🔥

On October 2, 2025, we’re taking over the rooftop of The Beacon (8th floor) for a night of stories you won’t forget.

FuckUp Nights is a global movement and event series that shares stories of professional failure.
Each month, in more than 200 cities and 65 countries, brave speakers get on stage to talk about the business that crashed, the deal that turned sour, the big idea that flopped, and what they learned from it.

Get ready to change the narrative!

🎤 Our line-up?
Still a secret... but trust us, you won’t be disappointed.
Stay tuned. Speaker announcements are coming soon.

Agenda:

19:00 – Open doors. Come in, grab a drink, get ready.
19:30 – FuckUp Stories by our amazing speakers. You can even ask your questions.
 20:30 – Networking with a view (and a drink)
22:00 – End

This event will be held in English.

This event is organized with the support of the National Lottery's players #muchmorethanplaying.

Follow us on our socials if you want to have the last updates !

Linkedin - Facebook - Instagram

Location

The Beacon, Sint-Pietersvliet 7, 2000 Antwerpen",2025-10-02,19:00:00,"Sint-Pietersvliet 7, 2000 Antwerpen (The Beacon)",Conference,"https://uploads.tickettailorassets.com/c_crop,dpr_1.0,h_634,q_100,w_2000,x_0,y_1/c_scale,h_373,w_1172/v1/production/userfiles/lknayrd7eezurp27865l.png?_a=BAACd3DQ",https://www.tickettailor.com/events/fuckupnightsflanders/1756066?mc_cid=45fb3dcca9,"[""Entrepreneurship"",""Storytelling""]",PUBLISHED,2025-08-12 18:48:33.666208+00,2025-08-12 19:06:53.101471+00
5fda012e-d697-400c-8600-4a6a63ddf8ab,Women & AI: Women Rewriting AI for Humanity Breakfast,"Woman & AI Day is a dynamic exploration of how artificial intelligence is shaping every facet of our lives. This engaging event brings together thought-leaders, policy makers, and industry experts to discuss AI's impact on women's personal and professional lives.

***

We kick start the day with a breakfast event that unfolds in three dynamic parts, designed to inform, inspire, and engage:

1. A Crash Course on the History of Women as Disruptors

Enjoy your breakfast while listening to Dr Julia Stamm and Rachel Gutierrez from She Shapes AI as they take us on a journey through the rich history of women disruptors in technology.

2. Bringing It to Life Today

Meet Jenny Romano, co-founder & CEO of The Newsroom and winner of the She Shapes AI Awards in the category AI & Media. Jenny will share her perspective and experience as a female AI founder and talk about her important work in fighting misinformation and promoting plurality online.

3. Paving the Way for a Women-Led and Human-Centred AI Future

Now, it's your turn! Join an interactive session and contribute your perspectives and ideas on what it takes to build an AI-supported future that works for everyone and where women-led innovation is no longer an exception to the rule.

This event is designed for everyone curious about AI, passionate about equity and diversity, and intrigued by the intersection of technology and humanity.

Organised by She Shapes AI | LinkedIn & Instagram

Our guests :

Dr Julia Stamm is an award-winning entrepreneur and visionary tech-for-impact leader. As Founder and CEO of She Shapes AI, she champions female-led responsible AI innovation to address real-world issues. Julia has held numerous leadership roles at organisations such as the European Commission, the G20, The Futures Project and The Data Tank. She is a Fellow of the Royal Society of Arts in London and the Centre for Digital Governance in Berlin.

Rachel Gutierrez is the Director of Programmes and Partnerships at She Shapes AI, where she leads initiatives that centre women in shaping a responsible AI future. With a background in public policy, international development, and human-centred design, Rachel bridges systems thinking with inclusive innovation. She has led cross-continental partnerships and global events from Uganda to London.

Jenny Romano is Co-founder and CEO of The Newsroom, developing AI solutions for journalism. She has trained over 1,000 media professionals worldwide on AI and responsible AI use, and brings tech expertise from Google and Salesforce. Named among the 33 Most Influential Women in AI and Europe & Top 15 Social Entrepreneurs, she is also a Youth Fellow and She Shapes AI Award recipient.

***

Ticket includes a breakfast buffet. Please let us know in advance of any allergies.",2025-09-25,08:30:00,The Nine  69 Rue Archimède 1000 Bruxelles,Meetup,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1080565123%2F546492607257%2F1%2Foriginal.20250724-153516?w=940&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d29da0f93608f6331378cf2f2f6b4690,https://www.eventbrite.be/e/women-ai-from-disruptors-to-founders-women-rewriting-ai-for-humanity-tickets-1527197852889?aff=oddtdtcreator,"[""AI"",""Women In Tech""]",PUBLISHED,2025-08-21 16:54:44.898504+00,2025-08-21 16:54:44.898504+00
